face,voice,label
-0.3673,0.88786,336
-0.5642,0.70428,336
-0.4316,0.80111,336
-0.0154,0.78193,337
-0.2225,-0.07572000000000001,337
-0.0643,-0.4852,337
-0.1937,-0.01252,337
-0.2116,0.40736,337
-0.2566,0.55675,337
-0.1384,0.8245,337
-0.1173,0.92735,337
-0.5429999999999999,0.66689,338
-0.4737,0.24056,338
-0.6382,-0.00828,338
-0.6436,0.29045,338
-0.5125,0.46718999999999994,338
-0.6146,0.57618,338
-0.5811,0.73841,338
-0.4981,0.7591899999999999,338
-0.4713,0.68681,339
-0.4421,0.18239,339
-0.5869,-0.23878000000000002,339
-0.6038,0.17751,339
-0.5451,0.17382,339
-0.5682,0.64868,339
-0.496,0.6536,339
-0.5824,0.8849600000000001,339
-0.0826,0.48777,340
-0.0673,0.26439,340
-0.1189,-0.30389,340
-0.0419,0.32869,340
-0.3693,0.66372,340
-0.2107,0.6009,340
-0.3377,1.0253,340
-0.1468,1.3995,340
0.0889,0.8308200000000001,342
-0.0776,0.80983,342
-0.0435,0.75332,342
0.0498,0.75111,342
-0.2543,0.7124699999999999,342
-0.3114,1.3569,342
-0.1343,2.2769999999999997,342
-0.1789,1.9696,342
-0.0783,-0.22991999999999999,357
-0.0058,-0.26682,357
-0.0954,-0.84906,357
-0.2071,-0.09671,357
-0.1262,-0.6957399999999999,357
-0.2654,-0.20534000000000002,357
-0.2623,-0.09227,357
-0.1154,0.54055,357
-0.6561,1.3288,358
-0.5212,0.6208199999999999,358
-0.5506,0.22560999999999998,358
-0.509,0.33660999999999996,358
-0.6663,0.5021899999999999,358
-0.605,0.8506,358
-0.5066,1.0797,358
-0.596,1.2052,358
-0.4327,0.2623,359
-0.3449,-0.17999,359
-0.494,-0.29023000000000004,359
-0.4352,0.06832,359
-0.4237,-0.51136,359
-0.3119,0.03035,359
-0.3169,0.19632,359
-0.418,0.61616,359
-0.6496,1.3448,360
-0.5108,0.75712,360
-0.6504,1.5684,360
-0.6837,1.2417,360
-0.6088,1.1642,360
-0.6972,1.1744,360
-0.8052,2.3874,360
-0.5457,2.1257,360
-0.6512,1.276,362
-0.4929,1.6712,362
-0.6024,0.9570000000000001,362
-0.5909,1.4797,362
-0.6654,1.3972,362
-0.6019,1.5451,362
-0.6844,1.6692,362
-0.5715,2.1201,362
-0.4639,1.2075,364
-0.5604,1.8236,364
-0.5048,1.2772,364
-0.5174,2.1555,364
-0.5182,2.037,364
-0.4598,2.622,364
-0.5014,2.8824,364
-0.3177,2.5032,364
-0.2955,0.60165,365
-0.2905,0.7457600000000001,365
-0.3404,0.12733,365
-0.3129,0.50977,365
-0.2845,0.14364000000000002,365
-0.4012,0.24502,365
-0.5516,0.85475,365
-0.0894,1.3019999999999998,365
-0.0555,2.1787,366
-0.1902,1.8812,366
-0.3046,2.8155,366
-0.1761,2.6719,366
-0.3419,2.9141,366
-0.6037,2.883,366
-0.55,3.4653,366
-0.2379,2.803,366
-0.7381,-0.0053100000000000005,369
-0.4354,-0.26086,369
-0.7344,-0.40228,369
-0.6641,0.03216,369
-0.7904,-0.34765999999999997,369
-0.7479,0.24673,369
-0.8354,0.17961,369
-0.8085,0.5825199999999999,369
-0.0131,0.8919,370
-0.1935,1.0888,370
-0.1021,0.70217,370
-0.3188,1.2666,370
-0.1998,1.5237,370
-0.4153,1.7393,370
-0.4163,1.5627,370
-0.2668,1.8767,370
-0.534,2.025,371
-0.5455,1.8257,371
-0.4782,1.8273,371
-0.6294,2.2725,371
-0.7104,2.2335,371
-0.5617,2.4696,371
-0.8568,2.4479,371
-0.4434,2.2308,371
-0.3455,0.004379999999999999,3
-0.2521,0.00047000000000000004,3
-0.27899999999999997,0.04428,3
-0.273,0.22796,3
-0.3364,0.08008,3
-0.3862,0.32083,3
-0.3578,-0.51563,3
-0.3402,-0.67497,3
-0.1905,1.0867,4
-0.2304,1.3187,4
-0.08800000000000001,1.5886,4
0.0839,1.7786,4
0.0076,1.2959,4
0.1155,1.8508,4
0.0091,0.9916299999999999,4
0.1451,0.8422299999999999,4
-0.4143,-0.6459699999999999,5
-0.3,-0.1758,5
-0.5106,-0.26619,5
-0.3601,-0.05275,5
-0.4113,-0.37886,5
-0.3345,-0.2469,5
-0.5135,-0.91646,5
-0.3765,-0.77142,5
-0.4872,-0.54378,6
-0.3356,-0.24539,6
-0.4647,-0.47084,6
-0.2901,-0.22278,6
-0.4272,-0.78737,6
-0.2407,-0.40773000000000004,6
-0.4005,-0.97416,6
-0.297,-1.0103,6
0.0051,1.7399,9
-0.055999999999999994,2.0804,9
-0.0167,2.2527,9
0.0194,2.1831,9
0.1358,2.1096,9
-0.0047,2.0664,9
0.0018,1.7147,9
-0.0194,1.835,9
-0.3383,1.6611,12
-0.1101,1.5596,12
-0.3945,2.0067,12
-0.26,1.9031,12
-0.2455,1.7253,12
-0.2918,2.193,12
-0.4162,1.9448,12
-0.4125,1.8228,12
-0.43799999999999994,1.9707,13
-0.2472,1.9101,13
-0.4179,1.8314,13
-0.364,1.9145,13
-0.4811,1.7923,13
-0.26899999999999996,2.0598,13
-0.4569,1.1949,13
-0.4074,0.81243,13
-0.1192,2.3582,16
-0.0283,2.275,16
-0.2625,2.6006,16
-0.2773,2.2659,16
-0.2074,2.463,16
-0.2186,2.8746,16
-0.1616,1.6611,16
-0.2338,1.3054,16
-0.0075,1.3379,17
-0.2252,2.1063,17
-0.0844,1.5148,17
-0.1416,1.5982,17
0.1246,1.7568,17
-0.2,1.8064,17
-0.0194,0.89465,17
0.0017,0.91374,17
-0.3867,1.4096,18
-0.7246,1.329,18
-0.6908,1.5974,18
-0.7341,1.7163,18
-0.6351,1.6152,18
-0.7011,1.8208,18
-0.6473,1.1553,18
-0.6494,0.75635,18
-0.2221,2.0757,19
-0.2951,1.9199,19
-0.4786,1.7164,19
-0.3661,1.8007,19
-0.4203,2.0993,19
-0.4172,2.1612,19
-0.5439,1.8449,19
-0.428,1.6155,19
-0.7484,-0.76632,20
-0.5472,-0.36846,20
-0.6119,-0.50239,20
-0.5213,-0.20038,20
-0.6163,-0.77822,20
-0.4121,-0.73966,20
-0.4968,-1.0255,20
-0.5963,-0.9744299999999999,20
-0.4518,1.6856,21
-0.3176,2.3267,21
-0.4203,1.9072,21
-0.1182,2.3046,21
-0.1845,1.7739,21
-0.1999,2.2371,21
-0.2775,1.4599,21
-0.0821,1.401,21
-0.3782,0.83241,22
-0.1662,1.1854,22
-0.428,1.0408,22
-0.3679,1.1815,22
-0.3405,0.72847,22
-0.15,1.127,22
-0.4065,0.56053,22
-0.2825,0.59733,22
-0.3349,1.8842,24
-0.0918,1.9131,24
-0.2231,1.8897,24
-0.0752,1.5886,24
-0.1853,1.8616,24
-0.0829,1.8355,24
-0.221,1.9832,24
-0.1582,1.5063,24
-0.5325,1.1295,25
-0.4255,1.2212,25
-0.5807,1.6451,25
-0.4201,1.4587,25
-0.5638,1.3772,25
-0.2325,1.4458,25
-0.4828,0.68002,25
-0.3638,0.21083000000000002,25
-0.20600000000000002,0.59496,26
-0.2631,0.8295399999999999,26
-0.3215,0.75707,26
-0.23399999999999999,0.81282,26
-0.2494,0.37851,26
-0.3233,0.48766000000000004,26
-0.3661,0.25117,26
-0.4082,-0.16303,26
-0.2758,2.0699,27
-0.4174,1.8159999999999998,27
-0.2734,1.9833,27
-0.1852,2.1593,27
-0.3585,2.0506,27
-0.1899,2.4261,27
-0.2942,1.6204,27
-0.1952,1.5793,27
-0.3947,0.07866000000000001,29
-0.1515,0.21220999999999998,29
-0.4105,0.07189,29
-0.1554,0.25533,29
-0.3173,-0.14727,29
-0.1311,0.25776,29
-0.3151,-0.32952,29
-0.162,-0.30268,29
0.0125,2.4198,30
-0.2909,2.6165,30
-0.0092,1.9951,30
-0.2165,2.0882,30
-0.0426,2.5999,30
-0.2696,2.5246,30
0.0319,2.8394,30
-0.1289,2.4754,30
0.0881,2.4724,32
0.1838,2.2913,32
-0.1432,2.3874,32
0.0532,2.5252,32
-0.0625,2.057,32
-0.0491,2.5487,32
-0.1623,1.7002,32
-0.051,1.6445,32
-0.2278,1.6159999999999999,33
-0.4274,1.567,33
-0.391,1.1276,33
-0.4291,1.253,33
-0.5175,1.3162,33
-0.5417,1.7831,33
-0.3932,1.5405,33
-0.5537,1.1126,33
-0.4349,-0.60838,34
-0.3399,-0.11450999999999999,34
-0.4067,-0.34691,34
-0.2941,-0.21126,34
-0.4331,-0.70906,34
-0.2147,-0.22989,34
-0.4508,-0.7262,34
-0.2101,-0.54582,34
-0.41,-0.3777,35
-0.1144,0.02248,35
-0.5522,-0.23485999999999999,35
-0.4616,0.10914000000000001,35
-0.4366,-0.39224000000000003,35
-0.2987,-0.0847,35
-0.5634,-0.46608,35
-0.3142,-0.30893000000000004,35
-0.5832,-1.2745,36
-0.5409,-0.77896,36
-0.6399,-0.8102,36
-0.4965,-0.7650100000000001,36
-0.4125,-1.2284,36
-0.4493,-1.0611,36
-0.4963,-1.8124,36
-0.3837,-1.6674,36
-0.213,1.4468,37
-0.1779,1.3349,37
-0.1727,1.1495,37
-0.2287,1.083,37
-0.0851,1.1287,37
-0.2941,1.3077,37
-0.2759,1.4933,37
-0.265,1.6889,37
-0.0892,1.9596,38
-0.3508,1.9702,38
-0.3285,2.6792,38
-0.3437,2.5083,38
-0.2539,1.8593,38
-0.3856,2.4869,38
-0.2825,1.7693,38
-0.4,1.7053,38
-0.4296,1.7602,40
-0.5373,1.4934,40
-0.4313,1.8497,40
-0.2926,1.8868,40
-0.3704,1.2572,40
-0.4806,1.6748,40
-0.2914,0.9362,40
-0.3341,1.0155,40
-0.2513,-0.44566000000000006,41
-0.5113,0.25201999999999997,41
-0.3464,0.21085,41
-0.3911,0.12474,41
-0.2016,0.00787,41
-0.4041,0.44748000000000004,41
-0.2618,-0.3986,41
-0.3801,-0.40239,41
-0.3617,2.0345,42
-0.0472,1.4225,42
-0.2737,2.2926,42
-0.1886,2.1277,42
-0.2749,1.6788,42
-0.1551,2.5265,42
-0.3978,1.5653,42
-0.2506,0.96365,42
-0.0569,1.068,45
-0.0097,1.294,45
-0.3107,2.0051,45
-0.3365,1.8933,45
-0.2234,1.5034,45
-0.3721,1.8686,45
-0.2082,1.1976,45
-0.3153,1.4027,45
-0.9205,-0.56719,47
-0.3366,0.20784,47
-0.6745,-0.35646,47
-0.4744,0.006370000000000001,47
-0.7444,-0.27592,47
-0.3818,0.04745,47
-0.7789,-0.74943,47
-0.5183,-0.61711,47
-0.40399999999999997,1.1411,49
-0.2159,2.0563,49
-0.4425,1.5691,49
-0.3954,1.8897,49
-0.3825,1.7143,49
-0.3824,2.0923,49
-0.3845,1.8552,49
-0.4785,1.9442,49
-0.2226,0.13783,50
-0.3729,0.18673,50
-0.3523,-0.008579999999999999,50
-0.3846,0.24299,50
-0.3939,-0.28715,50
-0.3537,0.06641,50
-0.2891,-0.69385,50
-0.3877,-0.56112,50
-0.2057,1.7264,51
-0.0217,2.0766,51
-0.2119,1.7379,51
0.0095,2.12,51
-0.0755,2.0401,51
0.1304,2.4545,51
-0.1298,1.5909,51
0.0932,1.3961,51
-0.6776,-0.83673,52
-0.6837,-0.37995,52
-0.5621,-0.39006,52
-0.5802,-0.39221999999999996,52
-0.5445,-0.84798,52
-0.5494,-0.50067,52
-0.4301,-1.0382,52
-0.5717,-0.89844,52
-0.1983,0.14498,53
-0.1301,0.77847,53
-0.1774,0.16326,53
-0.0951,0.33864,53
-0.155,0.19357,53
-0.0586,0.47046000000000004,53
-0.1266,-0.06385,53
-0.1481,0.08895,53
0.0022,0.68571,54
-0.2311,0.6724399999999999,54
0.0455,1.2154,54
0.1336,1.3554,54
-0.0339,0.60478,54
-0.1005,1.4213,54
0.0873,0.17804,54
0.0529,0.32961,54
-0.494,2.562,55
-0.1899,2.5452,55
-0.6299,2.323,55
-0.3167,2.2184,55
-0.5016,2.528,55
-0.3618,2.4282,55
-0.5585,2.1545,55
-0.3927,1.8186,55
-0.409,1.9745,56
-0.3356,2.5066,56
-0.4539,2.1345,56
-0.3106,2.1068,56
-0.4344,2.3268,56
-0.5397,2.7264,56
-0.3465,2.3096,56
-0.4843,1.9936,56
-0.4558,-0.76753,58
-0.0913,-0.34363,58
-0.4476,-0.60502,58
-0.2841,-0.43033999999999994,58
-0.302,-0.96235,58
-0.254,-0.35042,58
-0.4497,-1.229,58
-0.3248,-1.0714,58
-0.3905,1.7093,60
-0.3466,2.6401,60
-0.5323,2.6054,60
-0.574,2.748,60
-0.5242,2.7024,60
-0.5376,2.7609,60
-0.4872,2.0019,60
-0.5756,1.7509,60
-0.3011,3.1010000000000004,61
-0.1872,2.8310000000000004,61
-0.6133,3.0758,61
-0.4576,2.8242,61
-0.539,2.5438,61
-0.4373,2.8866,61
-0.5372,2.4074,61
-0.5068,1.8479,61
0.0683,-0.02314,64
-0.2564,0.31014,64
-0.1893,-0.1704,64
-0.2915,-0.0253,64
-0.1502,-0.10400000000000001,64
-0.2391,-0.19380999999999998,64
-0.1173,-0.18064000000000002,64
-0.2931,-0.25506,64
-1.2392,2.1067,65
-1.0887,2.1709,65
-1.1591,2.0618,65
-1.0197,2.2885,65
-1.0714,2.0780000000000003,65
-1.042,2.209,65
-1.1303,1.5748,65
-1.0115,1.1719,65
-0.5431,-0.36172,66
-0.35600000000000004,0.15052000000000001,66
-0.4938,-0.09795,66
-0.3601,0.09809,66
-0.4088,-0.42121000000000003,66
-0.2224,-0.02875,66
-0.3762,-0.8232700000000001,66
-0.33899999999999997,-0.7711,66
-0.3691,1.2207,68
-0.2702,1.4353,68
-0.2203,1.1499,68
0.0678,1.1016,68
-0.1396,1.2312,68
-0.0114,1.3001,68
-0.2339,0.887,68
-0.057,0.9961200000000001,68
-0.2333,-0.7457,69
-0.2822,-0.47178000000000003,69
-0.4387,-0.37472,69
-0.3819,-0.22587,69
-0.1994,-0.79764,69
-0.3784,-0.50056,69
-0.2905,-1.0567,69
-0.4074,-1.2007,69
-0.4246,-0.34944000000000003,71
-0.2126,-0.04688,71
-0.4817,-0.022719999999999997,71
-0.2178,0.20052999999999999,71
-0.3514,-0.20735,71
-0.1905,0.10235,71
-0.3969,-0.4902,71
-0.3081,-0.40109,71
-0.2602,-1.1917,72
-0.4198,-0.47456000000000004,72
-0.3937,-0.62431,72
-0.4079,-0.28595,72
-0.3051,-1.0294,72
-0.3991,-0.58382,72
-0.3455,-1.9563,72
-0.451,-1.2207,72
-0.3889,-1.0597,73
-0.2475,-0.46635,73
-0.2786,-0.71509,73
-0.3515,-0.49093000000000003,73
-0.2393,-1.2538,73
-0.3036,-0.70868,73
-0.319,-1.5862,73
-0.3861,-1.3979,73
-0.1698,1.983,74
-0.2522,2.0727,74
-0.1128,1.3256,74
-0.2433,1.5491,74
-0.0836,1.8368,74
-0.2753,1.9282,74
-0.1089,1.6774,74
-0.2911,1.1493,74
0.0187,3.1519999999999997,75
-0.3425,3.0827,75
-0.1047,3.713,75
-0.1762,3.233,75
-0.1291,3.3817,75
-0.2839,3.3259,75
-0.2808,2.6093,75
-0.3129,2.3516,75
-0.3016,2.165,78
-0.1829,1.8854,78
-0.3022,2.3749,78
-0.1678,2.2571,78
-0.1218,2.2123,78
-0.2449,2.3316,78
-0.1959,1.4814,78
-0.2404,1.1589,78
-0.3521,2.1226,79
-0.1882,2.8848,79
-0.3556,2.3207,79
-0.3093,2.2437,79
-0.3463,2.611,79
-0.314,2.6836,79
-0.4097,1.8908,79
-0.3665,2.0396,79
-0.342,-0.7101,80
-0.368,-0.25588,80
-0.4201,-0.57068,80
-0.305,-0.31701999999999997,80
-0.2921,-0.88181,80
-0.2564,-0.58163,80
-0.2455,-1.1104,80
-0.2102,-1.0476,80
-0.1867,1.4754,82
-0.0639,1.8309,82
-0.3266,1.5368,82
-0.3822,1.5942,82
-0.321,1.3961,82
-0.1817,1.919,82
-0.3618,1.62,82
-0.3162,1.8318,82
-0.3345,-0.8254600000000001,85
-0.1754,-0.46343,85
-0.14300000000000002,-0.37489,85
0.0398,-0.44388999999999995,85
-0.1315,-0.94537,85
0.0077,-0.69919,85
-0.1833,-1.4175,85
0.0099,-1.1925,85
-0.5717,-0.06452999999999999,89
-0.4537,0.21944,89
-0.5791,0.19421,89
-0.4557,0.24249,89
-0.6346,0.0959,89
-0.4785,0.21783000000000002,89
-0.6223,-0.35474,89
-0.4268,-0.48435,89
-0.2053,-0.1647,90
-0.308,0.19667,90
-0.5794,-0.06357,90
-0.4567,0.17027,90
-0.5589,-0.25916,90
-0.5079,0.05644,90
-0.5959,-0.28226,90
-0.5442,-0.45746000000000003,90
-0.0767,1.8336,91
-0.36200000000000004,1.6562,91
-0.254,1.6355,91
-0.1928,1.4919,91
-0.2728,1.796,91
-0.1512,1.9006,91
-0.2431,1.6732,91
-0.2411,1.2427,91
-0.4274,0.99965,92
-0.284,1.3499,92
-0.4194,1.1048,92
-0.4308,1.2808,92
-0.3711,0.99145,92
-0.3398,1.1543,92
-0.4012,0.7806,92
-0.3731,1.0475,92
-0.6409999999999999,-1.0949,99
-0.3541,-0.71504,99
-0.5641,-0.7402,99
-0.3593,-0.50515,99
-0.473,-1.041,99
-0.2672,-0.94886,99
-0.3942,-1.3653,99
-0.27699999999999997,-1.359,99
-0.7982,1.2416,101
-0.5702,1.4466,101
-0.6253,1.3819,101
-0.691,1.305,101
-0.5509,1.3581,101
-0.7117,1.6862,101
-0.6989,1.0612,101
-0.7228,0.8904700000000001,101
-0.2184,0.17282,102
-0.4773,0.66075,102
-0.4628,0.27907,102
-0.3922,0.20999,102
-0.3797,0.1296,102
-0.4464,0.48161000000000004,102
-0.4025,-0.24735,102
-0.3726,-0.31881,102
-0.4064,0.43483,103
-0.5009,0.73748,103
-0.612,0.31835,103
-0.6083,0.66867,103
-0.4384,0.29907,103
-0.4501,0.13581,103
-0.4713,-0.12397000000000001,103
-0.5796,-0.17457,103
-0.3933,1.6171,105
-0.1003,1.4471,105
-0.4007,0.94801,105
-0.1876,1.139,105
-0.2706,1.2173,105
-0.2992,1.7081,105
-0.2856,0.58641,105
-0.2393,0.72417,105
-0.7274,1.5377,108
-0.4216,1.2329999999999999,108
-0.6176,1.3797,108
-0.2808,1.8251,108
-0.5569,0.95878,108
-0.3115,1.4839,108
-0.655,0.90175,108
-0.3978,0.84811,108
-0.3446,-0.7531800000000001,110
-0.46299999999999997,-0.36917,110
-0.3277,-0.7119800000000001,110
-0.3293,-0.29633000000000004,110
-0.3025,-1.0143,110
-0.4628,-0.58728,110
-0.2386,-1.0719,110
-0.3621,-1.0267,110
-0.4362,-0.36068,112
-0.3859,0.09275,112
-0.23199999999999998,-0.25381,112
-0.2783,0.0028399999999999996,112
-0.2497,-0.5794100000000001,112
-0.2263,-0.11706,112
-0.3198,-1.2801,112
-0.3087,-0.84716,112
-0.4179,1.1567,113
-0.3318,1.411,113
-0.4683,1.4663,113
-0.5931,1.4413,113
-0.4155,0.91222,113
-0.5719,1.2670000000000001,113
-0.5264,1.1402,113
-0.5846,1.0845,113
-0.2226,1.6756,115
-0.0811,2.2767,115
-0.2512,2.0892,115
-0.1641,2.3219,115
-0.1593,1.6896,115
-0.172,2.2145,115
-0.3505,1.7594,115
-0.3158,1.8909,115
-0.2243,-0.90523,116
-0.2793,-0.42791999999999997,116
-0.2034,-0.51694,116
-0.2283,-0.47663,116
-0.0367,-0.7194,116
-0.198,-0.59649,116
-0.0822,-1.1421,116
-0.1768,-1.0612,116
-0.3897,3.1142,121
-0.1738,3.4321,121
-0.3836,3.3488,121
-0.2872,3.3369,121
-0.2766,3.3489999999999998,121
-0.3389,3.7485,121
-0.5302,2.6766,121
-0.3598,2.4058,121
-0.3329,1.4847,122
-0.4726,1.5302,122
-0.2904,1.2543,122
-0.4484,1.4077,122
-0.2182,1.4316,122
-0.4255,1.8289,122
-0.2906,1.6845,122
-0.36200000000000004,1.6106,122
-0.2859,1.4508,123
-0.3776,1.5633,123
-0.1944,0.9762700000000001,123
-0.053,1.0886,123
-0.1635,1.1829,123
-0.1005,1.4451,123
-0.1811,1.1865,123
-0.0021,0.92337,123
-0.4976,1.0748,124
-0.5287,1.3381,124
-0.4918,1.5487,124
-0.3051,1.7112,124
-0.4775,1.2109,124
-0.4152,1.5231,124
-0.3273,1.2786,124
-0.3295,1.2172,124
-0.5315,-0.5642,125
-0.4374,-0.3301,125
-0.6123,-0.36325999999999997,125
-0.5063,-0.23078,125
-0.4732,-0.6560199999999999,125
-0.457,-0.5061899999999999,125
-0.4553,-1.2768,125
-0.527,-1.104,125
-0.2278,2.6412,126
-0.2981,2.8308,126
-0.4257,2.8623,126
-0.5068,2.7001,126
-0.3468,2.6863,126
-0.5012,3.0746,126
-0.4622,2.2384,126
-0.5579,1.7269999999999999,126
-0.0909,2.2637,129
-0.3287,2.2047,129
0.0037,1.771,129
-0.1005,1.9054,129
-0.0329,2.0023,129
-0.0063,2.1201,129
-0.0132,2.1455,129
0.0124,2.0429,129
-0.4898,1.2017,132
-0.4954,1.621,132
-0.6307,1.2048,132
-0.6182,1.1761,132
-0.4665,1.0826,132
-0.5559,1.0343,132
-0.5179,0.91625,132
-0.6647,0.50297,132
-0.2534,1.099,133
-0.5459,1.499,133
-0.47600000000000003,1.0614,133
-0.5767,1.1486,133
-0.4797,0.9597,133
-0.5012,1.2876,133
-0.4859,0.51347,133
-0.6255,0.55269,133
-0.6749,-0.20968,135
-0.5989,0.10225,135
-0.6985,0.11994,135
-0.655,0.18538,135
-0.6862,-0.25393000000000004,135
-0.6688,-0.17089000000000001,135
-0.5685,-0.51542,135
-0.6463,-0.3359,135
-0.4051,-0.74115,136
-0.3634,-0.0015199999999999999,136
-0.5025,-0.34503,136
-0.4593,-0.09602000000000001,136
-0.3898,-0.62949,136
-0.4578,-0.15546,136
-0.4624,-0.8692700000000001,136
-0.5391,-0.8396100000000001,136
-0.1877,0.37531,137
-0.0641,0.6681600000000001,137
-0.2011,0.28202,137
-0.0651,0.517,137
-0.1392,0.31890999999999997,137
-0.111,0.46773000000000003,137
-0.2669,0.2175,137
-0.2085,-0.00124,137
-0.262,-0.85761,138
-0.0898,-0.47883000000000003,138
-0.3357,-0.30938000000000004,138
-0.0962,-0.23092,138
-0.2664,-0.7266699999999999,138
-0.1574,-0.11953,138
-0.3075,-1.0661,138
-0.1674,-0.99495,138
-0.4517,-0.33968000000000004,140
-0.1041,0.42835,140
-0.5382,-0.09418,140
-0.2815,0.29594000000000004,140
-0.5061,-0.33575,140
-0.1704,0.23854,140
-0.4775,-0.69012,140
-0.2354,-0.47458,140
-0.3934,1.3241,141
-0.7312,2.013,141
-0.4719,1.3164,141
-0.7202,1.3721,141
-0.6358,1.2396,141
-0.6825,1.6302,141
-0.6824,1.632,141
-0.7823,1.3442,141
-0.1459,2.6029,145
-0.3105,2.6933,145
-0.1839,2.8942,145
-0.1559,2.9722,145
-0.1847,2.2769,145
-0.2511,3.0585,145
-0.1767,2.1231,145
-0.1877,2.2181,145
-0.3476,-1.1716,146
-0.0808,-0.47483000000000003,146
-0.4453,-0.94619,146
-0.1435,-0.69022,146
-0.1348,-1.0805,146
-0.10800000000000001,-0.84344,146
-0.358,-1.5508,146
-0.1227,-1.4376,146
-0.6499,-0.8443200000000001,148
-0.4127,-0.1104,148
-0.4312,-0.37568,148
-0.1818,-0.10375999999999999,148
-0.4547,-0.66018,148
-0.1354,-0.29257,148
-0.2986,-1.1061,148
-0.0987,-0.77225,148
-0.3964,-0.59128,150
-0.5091,-0.20784,150
-0.5604,-0.37216,150
-0.5642,-0.14754,150
-0.505,-0.50769,150
-0.4277,-0.08800000000000001,150
-0.4853,-0.8082699999999999,150
-0.4522,-0.61722,150
-0.5472,-0.42161000000000004,152
-0.52,-0.30634,152
-0.5126,-0.30393000000000003,152
-0.4354,-0.1533,152
-0.5124,-0.6502,152
-0.3663,-0.1577,152
-0.3099,-1.088,152
-0.3909,-1.025,152
-0.3331,0.08623,154
-0.4385,0.67162,154
-0.302,0.25253000000000003,154
-0.1701,0.30944,154
-0.2286,0.13360999999999998,154
-0.2114,0.22719,154
-0.1962,-0.08033,154
-0.1039,-0.09025,154
-0.4737,2.5982,159
-0.4341,2.6494,159
-0.3217,2.4374,159
-0.1827,2.4319,159
-0.2273,2.5319,159
-0.2969,2.742,159
-0.2439,1.8961,159
-0.2134,1.5516,159
-0.2946,2.006,163
0.1184,1.4166,163
-0.3132,1.8119999999999998,163
0.0614,1.6898,163
-0.1218,1.5076,163
0.0971,2.197,163
-0.3326,1.8399,163
-0.0098,1.6911,163
-0.4072,-0.77508,164
-0.1518,0.030010000000000002,164
-0.4458,-0.16021,164
-0.1353,-0.10599000000000001,164
-0.2983,-0.28378000000000003,164
-0.1114,-0.32985,164
-0.451,-0.95809,164
-0.1291,-0.71619,164
-0.1325,-0.11410999999999999,165
-0.1989,0.02982,165
-0.1355,-0.25335,165
-0.1511,0.05674,165
-0.051,-0.23054000000000002,165
-0.0973,0.07114,165
-0.1248,-0.40512,165
-0.09,-0.6668,165
-0.4752,1.9006,166
-0.4082,1.8462,166
-0.557,1.8053,166
-0.43700000000000006,1.9058,166
-0.6253,1.7687,166
-0.5369,1.787,166
-0.6286,1.8138,166
-0.7087,1.3374,166
-0.2615,-0.54894,167
-0.2145,-0.19949,167
-0.3982,-0.48299,167
-0.1498,-0.22929000000000002,167
-0.2789,-0.95793,167
-0.1357,-0.66773,167
-0.4649,-1.2304,167
-0.2243,-1.1155,167
-0.6719,-0.16696,168
-0.2725,0.09577999999999999,168
-0.6382,-0.08044,168
-0.3907,0.13897,168
-0.6644,-0.51753,168
-0.3008,-0.31587,168
-0.7246,-0.5353399999999999,168
-0.4527,-0.4828,168
-0.2335,2.0119,169
0.0628,1.9508,169
-0.3054,1.9961,169
-0.2277,1.9475,169
-0.2636,2.2847,169
-0.2128,2.7423,169
-0.3345,2.2289,169
-0.2864,1.7444,169
-0.4353,0.54656,173
-0.6621,0.79062,173
-0.5827,0.73252,173
-0.6381,1.0314,173
-0.5429999999999999,0.59842,173
-0.4528,0.86125,173
-0.6367,0.36791,173
-0.4637,0.45883,173
-0.1406,2.608,178
-0.3677,2.4438,178
-0.4152,2.6758,178
-0.3608,2.3552,178
-0.23,2.4588,178
-0.4056,2.2795,178
-0.2452,2.6476,178
-0.34299999999999997,2.1673,178
-0.2995,2.0275,179
0.0097,2.1481,179
-0.2026,1.6669,179
-0.0824,1.847,179
-0.0893,1.9975,179
-0.0313,2.4181,179
-0.1618,2.1408,179
-0.0454,2.1643,179
-0.3355,1.8823,180
-0.1303,1.7771,180
-0.4208,1.3974,180
-0.1771,1.6154,180
-0.2895,1.6047,180
-0.1799,1.5886,180
-0.3629,1.1084,180
-0.2265,0.93401,180
-0.1933,-0.8428399999999999,181
-0.3932,-0.26853,181
-0.336,-0.67606,181
-0.2747,-0.34458,181
-0.2329,-0.8986,181
-0.2629,-0.41936999999999997,181
-0.1572,-1.1251,181
-0.1529,-0.8600200000000001,181
-0.395,0.9752700000000001,182
-0.2114,1.6409,182
-0.4648,0.97075,182
-0.3531,1.2006,182
-0.46399999999999997,1.2526,182
-0.2206,1.3021,182
-0.5509,1.1538,182
-0.3724,1.2951,182
-0.3818,-0.81526,183
-0.2904,-0.43883,183
-0.4071,-0.48066000000000003,183
-0.4648,-0.1878,183
-0.5326,-0.71696,183
-0.5134,-0.6613,183
-0.5559,-1.4405,183
-0.5742,-1.1267,183
-0.2343,-0.78263,188
-0.1756,-0.35817,188
-0.2406,-0.47165,188
-0.0899,-0.28781,188
-0.0505,-0.80657,188
-0.106,-0.52728,188
-0.1484,-1.2857,188
-0.0084,-0.99579,188
-1.0428,1.2202,191
-1.025,1.0568,191
-0.9796,1.3703,191
-0.8445,1.2863,191
-0.9973,0.72067,191
